area,bedrooms,bathrooms,location_score,age_of_house,floor,near_metro,parking,price
710,2,4,10,4,10,1,1,3500000
2068,5,4,1,19,10,1,2,6604000
1128,2,2,2,20,2,1,1,3574000
769,1,4,2,14,1,0,2,2557000
551,1,2,8,3,1,1,2,2813000
2484,4,3,10,2,6,1,2,9012000
2482,3,3,7,4,1,1,2,8616000
1733,3,1,1,13,8,1,2,5529000
1061,3,2,3,10,5,0,0,3493000
1555,4,1,4,4,5,0,2,5375000
1514,2,4,8,2,3,1,2,5832000
2517,2,3,10,2,9,1,2,9011000
1342,2,3,5,5,3,1,2,4926000
535,1,1,5,16,6,1,0,2015000
876,3,4,2,10,10,0,0,2898000
2275,4,2,6,7,8,0,0,7545000
2754,4,1,4,1,9,1,1,9102000
1871,2,2,7,13,9,1,1,6443000
2168,1,1,4,6,5,0,0,6864000
2056,3,2,9,7,3,0,2,7298000
1863,5,3,6,13,10,1,2,6579000
2366,2,1,2,3,8,0,1,7448000
820,2,3,8,1,0,1,0,3580000
1297,2,2,4,15,8,1,0,4301000
1612,1,4,4,5,7,0,2,5466000
2509,3,3,10,15,8,0,2,8627000
921,1,2,4,19,5,0,2,3053000
637,3,2,8,8,10,0,2,2921000
761,5,2,9,19,6,1,0,3263000
918,1,1,1,12,0,0,1,2774000
2479,3,2,1,10,0,0,0,7547000
831,3,3,1,16,7,1,1,2743000
986,1,3,6,1,5,1,0,3828000
888,5,1,4,15,3,0,0,3044000
1089,4,3,5,0,1,0,0,4057000
2458,3,3,1,16,7,0,0,7394000
568,5,2,9,7,4,1,1,3004000
2869,1,3,10,14,0,1,0,9617000
1009,3,1,6,18,10,0,2,3607000
874,5,3,6,0,1,1,1,3792000
1327,3,2,8,16,7,0,1,4751000
2119,2,3,2,13,9,0,2,6647000
1403,2,1,6,15,4,1,1,4869000
2517,1,3,6,7,4,0,1,8231000
2499,2,4,4,4,7,1,0,8187000
1281,3,4,5,17,10,1,0,4423000
532,1,4,2,13,3,1,0,1856000
2535,5,4,6,11,0,1,1,8585000
2395,5,2,2,16,2,0,0,7375000
2208,1,2,8,19,0,1,2,7464000
2395,3,3,5,7,7,0,0,7785000
971,2,3,1,18,3,0,1,2923000
2898,3,2,6,20,9,0,0,9104000
2655,2,3,10,14,9,1,0,9025000
723,2,2,10,10,5,0,2,3289000
1425,2,2,6,19,8,0,0,4655000
1675,2,2,10,7,2,0,2,6205000
2307,4,4,4,3,10,0,2,7741000
2247,1,2,1,13,1,0,2,6851000
2039,3,2,7,11,2,0,2,6967000
2101,2,1,6,18,1,0,0,6673000
2033,1,4,10,10,9,0,1,7149000
1576,1,3,10,15,9,0,0,5568000
1758,4,4,3,7,5,0,1,5834000
2208,2,3,10,19,5,0,2,7594000
2440,3,3,6,7,2,1,0,8170000
2922,3,1,1,19,0,1,2,8976000
648,5,2,7,18,6,1,0,2744000
2019,4,2,10,16,6,0,0,6997000
2650,5,4,3,0,7,0,2,8780000
2210,1,4,6,6,0,0,1,7360000
2721,3,3,8,6,2,0,1,9163000
1144,1,4,9,8,8,0,2,4502000
2894,1,4,9,20,9,1,0,9502000
1639,1,4,6,15,10,0,2,5547000
1744,3,1,10,7,4,1,0,6422000
1727,4,2,2,18,7,0,1,5361000
2500,3,2,7,17,3,0,0,8070000
1492,3,1,4,6,10,0,1,5016000
1779,4,2,8,6,7,1,0,6427000
770,4,3,1,9,9,1,2,2830000
1869,4,2,1,3,9,1,2,6217000
2047,1,2,6,2,6,0,2,6971000
2068,2,3,1,19,2,0,0,6114000
2298,3,3,2,20,9,1,1,7164000
771,3,4,10,18,5,1,1,3453000
578,3,2,10,17,6,0,2,2764000
742,3,4,9,5,2,1,2,3606000
2907,3,3,7,13,7,1,2,9711000
1788,1,1,10,3,8,0,0,6384000
2964,3,4,5,12,10,0,1,9502000
1199,5,1,9,15,4,0,0,4477000
2865,1,2,6,3,8,0,2,9405000
2716,2,2,9,20,6,0,0,8808000
2753,4,1,7,7,0,0,0,9049000
635,1,3,9,1,5,1,1,3155000
2672,1,2,1,20,10,1,1,8056000
2998,1,3,2,7,0,0,2,9354000
2235,1,2,9,16,0,1,1,7625000
1511,5,2,9,12,2,1,2,5813000
1335,5,4,8,20,5,0,0,4775000
1432,3,4,2,14,8,1,1,4716000
1316,4,3,8,10,10,1,1,5068000
2751,3,1,5,12,5,0,2,8853000
1762,1,1,2,2,7,0,0,5526000
1921,4,3,9,18,6,1,2,6903000
773,4,3,10,15,9,1,2,3619000
1523,4,4,3,8,6,0,2,5189000
1797,5,2,4,15,4,0,2,5961000
1498,1,2,5,2,0,1,0,5214000
1059,1,4,6,1,1,0,0,3927000
773,1,1,3,9,2,0,0,2519000
1100,4,1,5,17,5,0,0,3690000
2550,2,4,8,15,9,0,2,8530000
843,5,1,7,13,10,0,0,3249000
1594,1,1,4,4,4,0,2,5342000
1906,1,3,9,7,5,0,0,6618000
2828,1,1,3,6,6,0,0,8744000
2659,2,1,10,12,5,0,1,8947000
1897,1,2,9,1,0,0,1,6761000
2053,1,1,4,9,0,0,2,6619000
1158,4,2,6,14,3,0,0,4054000
2259,5,1,10,5,10,0,1,8037000
714,5,1,4,17,0,1,1,2712000
1933,5,2,8,4,6,1,0,6979000
2572,5,4,3,11,10,0,0,8166000
2769,5,3,10,14,4,1,0,9517000
599,4,1,1,19,2,1,0,1897000
2269,1,2,8,19,9,1,0,7487000
774,5,4,4,17,5,0,2,2912000
1315,4,3,6,6,3,1,1,4945000
513,5,1,5,2,6,1,0,2429000
2278,4,4,4,19,7,1,1,7404000
2203,4,2,2,9,2,0,0,6889000
2929,1,3,9,9,2,1,2,9957000
1489,1,2,6,14,2,0,0,4897000
2783,1,4,8,14,7,1,1,9269000
598,2,3,4,2,7,1,2,2654000
870,4,3,1,2,9,1,2,3270000
798,5,4,9,15,6,0,2,3524000
2943,3,4,9,15,7,0,2,9859000
594,1,4,2,3,9,0,2,2252000
832,3,4,4,7,2,0,0,3026000
2323,3,3,10,5,9,0,1,8189000
2582,5,4,1,0,3,0,0,8216000
2887,5,3,6,8,0,1,2,9751000
586,5,2,4,11,6,1,2,2558000
1450,3,1,9,8,1,0,0,5270000
2433,2,2,9,5,5,0,0,8259000
2488,2,3,7,0,6,0,2,8514000
1162,2,1,6,12,0,1,2,4286000
1581,5,2,9,19,3,1,2,5883000
1291,2,3,2,12,2,0,2,4183000
2025,1,4,1,14,7,0,0,6065000
2568,1,3,4,16,3,1,1,8154000
1285,1,1,1,19,10,1,2,3965000
2970,5,4,5,6,3,0,2,9820000
1207,4,4,3,1,10,1,0,4371000
1810,5,4,1,0,0,1,0,6050000
2317,4,4,6,11,10,1,0,7801000
2575,2,2,3,20,2,0,0,7785000
1112,5,1,1,5,10,1,1,3846000
672,3,3,2,13,8,1,1,2426000
1579,3,4,9,4,7,1,0,5977000
1488,1,4,8,16,2,1,2,5424000
1023,2,1,3,19,9,1,0,3269000
2268,4,1,4,0,6,0,1,7514000
1268,2,2,5,0,8,0,1,4544000
547,3,2,7,8,9,1,2,2701000
2053,3,3,6,6,4,0,0,6879000
739,2,4,9,9,4,0,2,3317000
1305,1,1,7,16,5,0,0,4375000
578,4,1,1,2,0,0,1,2104000
652,4,4,4,15,2,1,1,2606000
1760,2,1,3,1,8,1,1,5920000
2145,3,2,4,3,10,1,2,7295000
688,2,1,9,13,4,1,1,3064000
2178,4,3,7,20,3,0,1,7204000
2165,1,3,5,3,9,1,0,7225000
2214,4,3,3,18,5,0,0,6872000
808,5,2,10,12,10,0,2,3654000
984,3,4,7,18,5,1,0,3712000
1584,1,1,3,4,7,1,2,5362000
1768,5,1,4,19,1,1,0,5754000
2808,2,1,1,12,3,0,0,8414000
1139,1,4,9,4,2,1,2,4717000
1172,5,1,8,6,4,1,0,4626000
2811,2,4,2,11,0,0,2,8793000
1955,4,3,4,17,1,1,0,6365000
2617,2,4,8,10,10,0,0,8671000
1329,2,2,5,19,10,0,2,4427000
520,5,1,9,18,5,0,1,2460000
939,3,2,4,15,0,0,1,3207000
2509,3,3,6,12,1,0,2,8287000
1736,1,4,1,1,10,1,2,5768000
1861,3,3,3,10,8,1,2,6233000
1286,1,1,6,10,2,0,2,4498000
1161,3,4,8,14,10,1,0,4423000
2506,5,1,2,5,3,1,0,8048000
508,2,2,5,11,7,1,2,2274000
2305,4,3,5,7,8,1,2,7875000
1989,2,1,2,7,6,0,0,6157000
1318,3,3,8,13,3,1,2,5044000
2747,5,1,6,3,5,0,1,9141000
1635,4,1,7,10,9,0,0,5635000
1085,4,1,7,5,4,1,2,4395000
806,3,3,7,7,7,1,0,3368000
890,1,1,9,15,4,1,2,3660000
2886,4,3,10,5,9,1,2,10158000
1421,1,4,9,11,2,0,2,5273000
1313,3,1,10,18,8,0,0,4759000
1652,5,4,4,16,8,0,0,5406000
1381,2,3,4,3,6,1,2,4983000
2779,1,3,6,12,9,1,2,9147000
671,3,2,6,2,2,0,1,2863000
2147,5,3,6,0,3,0,1,7461000
1418,5,4,8,13,6,1,1,5394000
2725,3,3,10,6,6,0,1,9375000
2803,4,1,7,5,3,0,0,9239000
885,4,1,8,13,1,0,0,3425000
2010,3,2,6,15,1,1,2,6850000
1325,4,4,7,4,9,1,0,5065000
2900,5,1,9,8,4,0,1,9800000
859,3,2,2,16,4,1,1,2897000
1153,2,3,3,9,0,1,1,3999000
1087,5,1,4,20,9,0,2,3701000
1209,5,4,5,11,7,0,0,4277000
2229,2,2,1,16,4,1,1,6857000
877,3,1,4,4,1,0,1,3211000
537,1,3,5,9,9,0,2,2231000
2301,2,3,2,12,10,1,1,7283000
2331,3,3,8,9,6,0,1,7933000
1181,5,2,3,19,3,1,0,3923000
1904,3,4,6,0,9,0,1,6662000
1834,5,4,4,15,2,0,0,5972000
1851,4,3,1,14,0,1,0,5813000
1067,5,3,2,5,2,0,1,3721000
1733,5,3,4,11,1,0,0,5719000
508,4,2,7,10,2,1,1,2514000
2951,4,3,4,7,2,0,1,9483000
2808,2,1,9,18,6,0,2,9254000
2868,2,1,10,4,2,1,1,9884000
2965,1,1,1,16,3,0,0,8755000
2155,2,3,5,6,8,1,0,7185000
1318,4,2,7,14,0,0,2,4794000
2198,2,2,10,12,1,1,0,7664000
2387,1,4,8,13,7,0,0,7871000
1691,4,1,4,20,2,1,1,5533000
1587,4,3,7,13,6,1,2,5801000
2127,3,1,1,6,0,1,2,6851000
2379,5,1,6,18,5,0,0,7657000
2547,1,3,9,7,10,0,1,8621000
956,1,2,5,1,10,0,0,3458000
591,2,3,8,15,1,0,1,2543000
1104,1,3,1,12,2,0,2,3472000
607,1,1,8,16,2,1,0,2531000
2887,2,2,3,7,3,0,2,9141000
2797,2,3,5,19,6,0,2,8861000
1715,5,4,1,10,8,1,1,5645000
1428,1,3,9,0,6,0,2,5484000
1431,1,4,6,16,6,0,1,4823000
1657,2,4,10,7,1,1,0,6201000
2562,2,2,5,6,9,1,0,8376000
2552,1,2,6,18,0,1,1,8236000
2509,2,2,8,11,4,1,1,8497000
2453,2,2,1,17,9,1,0,7429000
2594,5,4,9,12,8,1,0,8962000
2460,2,4,10,17,9,1,1,8490000
2316,5,4,2,14,7,0,1,7318000
2103,5,4,8,7,8,1,0,7489000
950,4,4,3,13,2,1,1,3440000
1902,2,2,6,17,1,1,0,6276000
2063,1,3,10,17,10,1,0,7139000
767,1,1,7,12,6,1,0,2991000
808,1,1,10,13,8,1,0,3394000
1266,5,1,9,12,2,0,0,4738000
1479,3,2,3,3,6,0,2,5047000
2612,4,3,3,3,3,1,0,8516000
998,4,3,10,1,5,1,2,4574000
1330,5,4,7,16,3,1,1,4970000
2872,4,1,7,13,6,1,1,9516000
2097,3,1,10,5,3,1,1,7601000
2962,4,1,8,20,5,1,1,9746000
1119,4,3,6,20,1,1,0,3997000
1656,3,1,7,3,1,1,0,5938000
2708,2,2,3,13,6,0,1,8404000
1518,5,2,10,20,1,1,1,5694000
2894,2,3,6,3,2,1,1,9642000
1003,5,1,2,10,1,1,0,3439000
549,4,3,8,6,6,0,2,2777000
2605,5,1,1,20,1,1,1,8025000
1716,2,1,4,1,10,1,1,5888000
1534,2,2,4,4,3,1,2,5392000
565,3,2,6,2,6,1,1,2695000
1395,5,2,7,0,7,1,2,5505000
572,5,4,5,6,6,1,0,2616000
1138,5,4,1,10,7,1,2,3994000
695,3,3,1,3,10,0,2,2525000
2064,4,2,7,14,0,1,0,7022000
1332,3,2,7,0,7,1,0,5056000
1806,3,1,9,18,9,1,0,6288000
1209,5,4,3,13,6,1,0,4187000
2357,3,4,9,0,9,1,0,8391000
504,5,3,2,3,9,1,0,2142000
1993,1,1,10,19,2,1,2,6989000
2016,2,4,8,13,7,1,2,7118000
520,1,3,1,0,2,1,2,2110000
1152,2,1,1,2,7,1,1,3876000
852,2,1,1,7,7,0,2,2806000
2471,5,3,9,3,4,0,2,8753000
2445,1,1,3,19,10,0,2,7495000
824,3,2,6,5,2,0,0,3182000
1419,1,1,10,12,1,1,0,5247000
1262,2,3,8,18,7,1,0,4566000
1607,3,3,5,19,5,0,2,5341000
1282,3,2,6,2,5,0,2,4776000
2071,3,3,5,15,8,0,0,6653000
2943,4,2,7,20,4,0,2,9549000
1924,1,3,3,18,0,0,2,6012000
1478,2,2,3,12,7,0,0,4654000
1651,1,1,10,5,9,0,1,6013000
2476,4,4,3,1,0,0,0,8028000
885,4,4,6,18,3,0,2,3375000
2664,4,4,1,5,4,1,0,8462000
1323,5,1,10,4,3,1,1,5399000
1654,2,3,6,5,5,0,2,5812000
1705,5,3,6,16,5,1,2,6045000
2143,2,1,9,2,7,1,0,7569000
1487,3,4,5,18,10,1,1,5101000
2878,3,3,9,8,5,0,1,9694000
2879,2,3,2,3,8,1,0,9117000
2863,1,3,9,11,7,1,0,9559000
2253,2,4,7,15,9,0,2,7539000
1203,5,3,10,8,3,0,0,4789000
1504,2,1,3,2,5,0,1,4982000
971,4,3,3,15,1,0,2,3363000
2183,5,3,10,19,4,0,1,7589000
506,2,1,7,12,7,1,2,2418000
2143,3,2,9,16,7,0,1,7299000
1708,2,1,4,4,3,0,1,5654000
1434,3,3,10,7,0,1,0,5552000
627,3,2,2,5,10,1,0,2341000
1989,1,3,5,16,5,0,0,6287000
1786,1,4,10,14,4,1,2,6558000
1812,3,4,10,3,7,1,0,6796000
1916,1,3,8,1,10,0,0,6668000
2811,2,2,5,12,0,1,2,9163000
1302,1,3,9,14,6,1,0,4816000
1677,3,4,4,15,4,0,0,5401000
2015,2,2,5,15,9,1,0,6555000
816,4,4,4,9,10,1,2,3298000
2943,4,3,10,17,7,0,2,9939000
1417,4,3,9,17,2,0,1,5181000
2762,2,2,8,19,2,1,1,9096000
2187,2,2,8,10,4,0,2,7481000
1028,4,4,4,14,8,0,1,3604000
1661,1,1,8,3,8,1,0,5953000
1088,5,1,3,15,9,1,1,3774000
800,1,2,7,18,1,0,0,2850000
2777,1,3,3,8,1,1,0,8761000
1885,1,3,8,19,8,0,1,6295000
1654,5,3,6,0,6,1,1,6132000
1502,3,4,8,0,4,1,1,5806000
2838,5,3,1,2,10,1,0,9064000
1271,1,1,10,12,7,1,2,4963000
2131,5,2,2,1,3,1,1,7113000
2626,2,3,4,19,9,1,0,8238000
605,4,3,7,6,4,0,0,2685000
2822,3,3,8,0,1,1,0,9656000
1061,1,1,7,18,9,0,1,3683000
2631,4,4,2,19,5,0,0,8033000
2998,5,2,5,7,5,0,0,9664000
1397,2,4,7,5,2,1,2,5321000
664,1,2,1,3,2,1,1,2372000
1614,3,3,6,0,2,1,1,5912000
1898,2,2,5,19,7,1,2,6284000
1533,2,1,6,5,4,1,0,5379000
2376,4,2,1,0,1,0,2,7648000
1524,4,3,8,9,1,1,1,5712000
2157,4,4,10,0,2,0,0,7791000
2812,5,4,6,1,9,1,2,9696000
1312,3,3,10,6,3,0,2,5216000
1818,2,1,3,12,6,1,0,5794000
659,5,2,1,14,4,1,0,2257000
2727,2,1,1,2,6,0,0,8371000
2206,3,3,10,1,7,0,2,7998000
2172,3,4,7,3,0,0,0,7426000
2025,3,2,6,17,0,1,2,6855000
1267,1,2,8,19,1,0,2,4491000
1563,4,1,9,2,6,1,0,5929000
1295,2,1,8,11,8,1,1,4825000
2824,4,2,2,2,2,1,0,9042000
2917,3,4,7,11,6,1,2,9811000
1530,5,4,3,20,5,1,1,5090000
2601,4,4,8,6,8,1,1,9033000
2378,4,4,5,16,10,0,1,7714000
1131,3,2,3,18,8,0,2,3703000
2678,1,3,10,13,10,0,0,8914000
1608,2,4,4,0,3,0,0,5444000
1882,3,2,4,10,0,0,0,6056000
1000,2,4,10,0,1,0,2,4380000
1227,1,4,2,17,7,1,1,3941000
996,1,3,1,1,7,1,2,3518000
2491,2,1,6,18,8,0,2,8003000
1461,4,4,3,19,8,1,0,4773000
767,2,2,8,7,0,1,2,3431000
2680,1,1,2,19,7,0,0,7940000
703,3,2,4,6,9,0,1,2679000
995,2,4,6,4,5,1,2,4035000
2725,4,2,1,19,9,0,1,8235000
2736,3,2,4,18,2,1,0,8608000
2940,1,1,5,6,4,1,0,9430000
2004,4,2,3,11,3,0,0,6352000
1637,1,3,4,19,9,0,2,5231000
1023,2,3,2,14,7,0,1,3259000
2530,5,1,10,9,8,1,1,8920000
1201,2,4,6,7,7,1,1,4513000
2632,3,2,1,5,5,0,1,8186000
2618,1,4,4,20,1,1,2,8334000
1286,1,4,4,16,10,1,2,4418000
2463,2,3,10,10,8,1,0,8529000
1209,5,4,9,17,0,1,2,4867000
1654,5,3,9,11,2,1,1,6212000
2954,4,3,7,19,7,1,0,9622000
2997,5,3,4,6,7,0,2,9771000
1975,2,2,3,6,5,1,1,6495000
1256,2,2,4,12,4,0,1,4168000
1419,3,3,8,15,3,0,0,4997000
2400,3,2,10,2,9,0,2,8530000
1397,4,4,2,2,2,0,0,4671000
1848,1,3,2,18,2,1,1,5754000
1084,5,3,5,15,3,0,0,3792000
1677,5,1,8,17,9,0,2,5931000
2191,5,2,10,12,7,0,0,7643000
1070,2,3,9,12,2,0,2,4220000
2054,5,4,8,2,4,0,1,7372000
2993,1,3,7,7,5,0,2,9839000
2548,5,1,3,6,7,0,1,8184000
2557,2,4,8,4,9,0,0,8611000
503,5,4,2,3,3,1,1,2249000
733,5,1,1,0,0,0,1,2659000
1048,3,2,1,5,10,1,0,3504000
2860,2,4,5,16,10,1,0,9130000
1972,3,1,2,5,1,1,1,6426000
1030,1,1,10,12,1,1,1,4160000
1100,5,1,1,17,2,1,1,3570000
2540,3,2,4,9,2,0,0,8050000
2115,2,4,1,15,8,0,1,6445000
1771,4,1,1,10,9,0,1,5523000
1307,2,3,8,5,10,0,2,4971000
2289,1,3,8,6,10,1,2,7997000
2999,2,4,2,15,1,0,1,9197000
1162,2,3,3,18,1,0,0,3616000
1496,3,1,10,11,1,0,0,5448000
1099,5,2,5,9,7,0,2,4087000
1995,4,2,2,10,10,0,1,6325000
2023,4,2,5,9,7,1,1,6879000
569,1,2,4,11,6,0,1,2077000
2497,4,3,5,5,7,0,2,8341000
2968,3,2,9,8,1,1,1,10084000
829,3,4,6,20,2,0,0,2957000
2565,4,1,8,6,0,1,0,8755000
1211,2,4,8,14,0,1,0,4523000
678,1,2,1,19,4,0,1,1944000
2572,3,2,4,18,0,0,1,8046000
2837,5,4,7,7,8,0,2,9601000
2999,2,1,2,16,7,0,2,9167000
623,1,3,9,9,6,1,0,2879000
2351,3,1,6,15,1,0,1,7613000
1996,1,1,10,14,5,1,1,7018000
2156,3,1,6,10,3,1,0,7198000
2067,4,1,2,8,8,0,2,6631000
764,5,1,9,13,10,1,2,3522000
1145,5,3,4,9,2,0,0,3995000
1066,2,3,8,17,3,0,0,3848000
1040,1,1,7,8,5,0,1,3820000
2983,2,4,9,7,10,0,0,9929000
2670,1,2,7,19,2,0,2,8600000
2152,3,4,9,6,6,0,1,7586000
2329,2,2,1,13,5,1,0,7137000
742,1,1,5,6,4,1,0,2836000
2082,1,3,2,4,0,0,0,6506000
637,2,3,7,18,6,1,1,2671000
1651,1,3,4,19,9,1,1,5343000
540,1,1,10,18,8,1,2,2650000
2855,1,4,6,3,7,1,0,9425000
2758,3,2,9,8,9,1,2,9534000
883,2,4,8,3,1,1,1,3839000
2778,4,4,5,19,5,0,0,8774000
809,2,3,8,4,2,1,0,3487000
2829,1,1,7,15,7,1,0,9117000
807,4,4,3,20,6,1,2,2951000
500,5,1,4,4,2,1,2,2410000
2434,2,3,3,1,3,1,1,8002000
2054,1,4,2,7,5,0,0,6392000
2240,4,1,1,1,0,0,0,7030000
1360,3,3,5,17,1,0,0,4480000
1645,2,2,7,11,4,0,1,5655000
1824,5,1,1,4,10,0,0,5772000
724,3,4,3,1,3,0,1,2802000
2656,2,4,8,17,7,1,1,8878000
2637,5,1,8,15,1,0,2,8851000
1359,2,3,8,4,3,1,2,5297000
748,1,1,8,11,10,0,2,3064000
2617,5,1,4,13,4,0,0,8271000
1689,2,3,9,13,2,1,2,6207000
673,2,3,5,20,8,0,2,2469000
733,1,2,1,6,9,1,2,2599000
1429,2,2,3,10,4,0,2,4707000
1727,4,2,1,2,9,0,2,5661000
2056,5,4,5,0,0,0,0,7038000
1276,3,3,4,8,3,0,1,4388000
757,5,2,10,14,8,1,2,3611000
1474,1,1,6,0,5,1,0,5252000
1387,4,2,10,6,3,1,0,5451000
1935,3,2,8,12,8,1,1,6805000
2537,2,3,5,1,6,1,1,8511000
1956,1,3,2,20,0,1,0,5958000
2578,5,4,9,6,5,1,2,9194000
944,4,3,8,13,0,0,0,3662000
1439,2,4,6,5,4,1,2,5347000
1179,4,1,2,0,1,0,0,3967000
718,1,3,2,1,6,0,0,2474000
2124,5,3,4,15,6,1,2,7122000
2194,3,1,7,4,0,1,1,7612000
1033,1,4,10,4,2,0,1,4269000
944,1,4,9,3,5,1,1,4072000
1503,2,4,3,15,4,0,0,4729000
1217,3,2,4,5,3,0,1,4241000
1111,2,2,1,7,7,0,2,3613000
1822,5,3,10,12,1,0,1,6646000
800,5,3,7,1,8,0,1,3500000
2748,1,2,4,11,10,0,0,8534000
2782,2,3,4,0,10,0,1,9016000
2327,2,3,9,18,9,0,1,7791000
2174,1,4,4,13,1,1,1,7062000
2380,5,1,6,10,0,0,1,7900000
2789,1,1,10,12,6,1,1,9437000
2968,2,4,8,1,10,1,2,10214000
1818,1,1,9,17,9,1,1,6324000
1376,5,1,3,14,2,1,0,4578000
2310,2,4,1,1,0,1,2,7540000
2430,4,3,8,3,10,1,0,8470000
1030,3,3,2,0,9,1,1,3760000
772,2,3,5,8,3,0,2,3006000
1302,2,3,8,11,2,1,2,4986000
580,4,3,7,6,5,0,0,2610000
2624,1,2,3,17,2,0,0,7942000
1207,2,1,5,13,7,1,1,4221000
1210,3,4,10,6,5,1,0,4930000
1065,5,4,3,20,4,0,1,3545000
2598,5,1,3,9,7,0,2,8354000
805,1,2,2,14,4,0,1,2525000
2016,4,4,6,20,3,1,0,6718000
2085,5,3,8,13,8,0,1,7215000
777,3,2,4,4,4,0,0,2861000
2882,3,3,2,7,0,0,2,9106000
1979,3,1,5,8,8,0,1,6537000
1114,5,1,8,4,6,0,0,4342000
2101,3,2,3,13,5,1,2,6863000
1748,5,3,5,6,10,1,2,6274000
687,3,2,10,14,10,0,0,2991000
944,4,1,8,7,4,0,1,3802000
2599,2,2,5,5,9,0,1,8437000
2920,1,2,10,9,5,0,1,9770000
557,4,3,1,9,10,0,2,2041000
2631,4,2,4,20,3,0,0,8153000
2984,3,1,5,20,6,0,0,9232000
663,5,2,4,18,1,1,0,2489000
2750,4,1,8,15,8,0,0,8980000
2517,4,1,8,19,4,1,2,8511000
2552,4,1,2,11,9,1,2,8176000
2918,5,1,10,8,9,0,2,10034000
724,5,2,2,11,4,1,2,2772000
591,4,3,5,6,4,1,2,2753000
669,2,3,5,10,10,1,2,2807000
2911,1,1,3,17,1,0,1,8853000
1144,4,3,3,11,2,1,0,3952000
1891,3,2,10,18,2,0,0,6523000
1081,2,3,1,17,7,1,1,3423000
1868,3,3,7,3,6,1,1,6714000
1913,4,2,4,1,7,1,1,6609000
1071,5,3,4,11,0,1,0,3883000
2168,1,1,5,13,1,1,0,6974000
1561,5,3,9,14,3,0,1,5723000
2473,1,2,2,2,7,1,1,7919000
1868,2,4,7,10,1,0,1,6404000
919,2,1,3,7,8,1,2,3357000
1286,1,2,3,15,4,0,0,3968000
1149,3,2,6,9,3,1,1,4307000
2290,5,4,5,7,3,1,2,7910000
1673,2,2,9,2,5,1,0,6189000
1280,4,4,2,7,5,0,0,4220000
2227,4,2,5,15,7,1,2,7451000
605,2,1,5,10,2,1,1,2475000
2328,1,2,5,12,8,1,1,7584000
2058,3,2,9,5,3,1,2,7494000
2618,4,3,4,2,5,1,1,8734000
544,5,3,7,13,5,0,1,2492000
2160,4,4,1,10,0,1,0,6850000
2096,4,3,2,12,3,1,0,6688000
2571,4,3,6,17,2,1,0,8413000
1034,5,1,6,17,7,1,0,3792000
2715,1,4,10,18,8,1,2,9265000
2713,1,2,2,0,5,1,1,8679000
2591,4,1,10,3,1,1,0,9093000
1432,1,1,10,4,0,0,0,5296000
2349,1,4,8,6,9,0,0,7897000
2330,1,4,7,13,7,1,1,7830000
966,2,1,7,17,3,1,0,3538000
1520,4,3,6,5,6,1,2,5660000
2019,1,4,2,10,7,1,2,6537000
865,5,1,9,18,10,0,1,3495000
1505,3,1,1,10,2,1,1,4825000
2230,1,2,5,16,7,0,2,7140000
577,3,1,9,16,6,1,1,2721000
771,1,2,9,1,4,0,2,3463000
738,1,4,2,14,0,0,1,2384000
675,5,2,10,18,5,1,1,3205000
2989,2,1,8,12,9,0,2,9817000
2265,4,2,8,15,6,1,2,7865000
1243,3,4,4,19,7,1,0,4169000
1648,4,4,10,5,9,0,2,6324000
2654,2,4,10,2,2,1,0,9292000
2412,2,1,3,9,6,1,2,7796000
1671,3,3,10,5,2,1,1,6383000
546,2,1,2,15,6,1,2,1978000
2570,4,4,9,11,7,0,2,8870000
1297,1,3,2,2,1,1,1,4421000
1240,2,2,5,10,5,1,0,4330000
1956,5,1,7,13,6,0,1,6668000
874,2,4,1,19,4,1,0,2712000
895,2,1,7,0,4,1,1,3745000
1083,1,1,5,9,5,1,0,3799000
1875,2,3,7,5,7,0,1,6495000
2106,3,4,10,9,5,0,2,7568000
2401,5,2,10,14,4,1,1,8463000
2802,3,4,2,20,10,1,0,8626000
2653,5,4,2,1,4,1,1,8739000
2449,5,4,2,16,8,0,1,7677000
927,4,4,7,17,1,0,0,3461000
2138,2,2,2,14,7,1,2,6804000
1539,5,1,4,9,5,1,0,5267000
2898,4,3,7,16,9,1,2,9674000
2195,5,4,8,4,8,0,1,7755000
1604,5,4,6,17,10,0,1,5522000
2695,2,2,8,6,5,1,2,9235000
2087,5,2,5,11,0,0,2,7011000
2344,5,3,4,20,0,1,1,7602000
2449,4,2,8,5,7,1,2,8617000
1521,2,2,6,11,2,0,2,5263000
2926,2,3,5,5,1,0,0,9368000
578,3,2,5,5,0,1,0,2494000
1710,2,4,8,13,10,0,0,5890000
2441,5,4,1,17,1,1,0,7603000
789,4,4,1,6,6,1,1,2897000
1561,1,3,5,3,4,0,2,5423000
1366,3,3,5,15,4,1,0,4688000
1443,1,4,3,20,1,0,1,4479000
1828,1,2,9,3,10,1,1,6664000
556,1,4,5,0,0,0,2,2498000
2390,1,4,8,1,9,0,0,8120000
2148,2,2,9,9,5,0,0,7324000
2194,1,4,2,4,1,0,1,6952000
2668,1,3,6,1,3,0,2,8884000
1921,3,2,5,13,8,0,2,6373000
1394,3,1,5,11,8,0,1,4722000
2010,2,2,10,5,8,1,0,7240000
1154,1,1,8,19,10,0,0,3962000
1968,5,4,10,8,2,0,1,7194000
1374,1,4,4,19,1,0,2,4472000
