area,bedrooms,bathrooms,location_score,age_of_house,floor,near_metro,parking,price
1487,4,1,6,7,7,0,2,8185158
1871,4,2,9,15,6,1,2,10305206
2637,3,2,3,17,2,1,0,9944877
1314,3,1,5,7,10,1,2,7483082
846,2,1,10,10,9,0,0,6033256
1751,3,3,1,10,5,1,2,8309706
1073,2,1,8,0,0,1,0,6541985
2226,3,1,9,9,4,1,1,10322314
2500,4,4,3,16,6,1,1,10736567
1311,4,3,3,10,8,0,1,7613149
2131,5,2,6,5,5,1,2,10638023
1513,4,1,6,7,9,1,0,8032508
1296,2,1,6,4,1,1,2,7167665
2481,4,1,8,8,3,0,2,11045531
2181,3,1,10,14,3,0,1,9593420
1241,3,3,6,9,2,1,2,8046497
2108,3,1,10,8,6,0,0,9423126
2705,3,1,8,9,10,1,0,10877307
2735,4,1,6,1,8,1,1,11294979
700,1,1,1,12,10,0,1,3771060
883,1,1,8,17,7,0,0,5091263
928,1,1,2,18,4,0,1,4147596
750,1,1,7,13,0,1,0,4750856
2434,5,1,6,18,4,1,1,10973287
751,2,2,6,20,9,0,1,5271047
1590,2,2,6,1,9,0,0,7549056
926,2,1,7,8,4,0,0,5549255
1405,2,1,4,0,0,1,2,7088752
1198,2,1,4,10,0,1,0,5767479
1685,4,4,4,16,6,1,1,9133058
1586,3,1,3,3,9,0,1,7494293
2065,3,1,2,15,8,1,0,8305943
2190,5,1,4,4,0,0,2,10120254
2837,3,1,10,3,5,1,0,11572393
1775,4,2,9,7,9,0,0,9163168
635,2,2,1,2,2,1,1,4898864
1308,3,1,3,10,6,1,0,6738646
1234,4,2,10,3,7,0,0,8158151
1264,2,2,6,9,0,0,1,6548750
2043,5,4,10,3,4,0,0,10914200
2177,4,4,10,6,0,0,2,11450932
658,1,1,6,20,5,1,1,4607428
828,1,1,3,17,2,0,0,3993545
1606,2,1,5,15,1,1,0,6949277
546,2,1,4,19,5,1,0,4186134
954,2,1,2,2,2,1,0,5152420
2185,5,1,10,12,2,0,0,10413986
2682,4,2,6,2,3,1,1,11335601
2122,5,1,6,11,5,0,2,9962926
2619,3,1,1,6,4,1,1,9711454
1382,2,2,5,19,8,0,0,6475832
2443,5,4,9,2,2,1,2,12783931
501,1,1,3,12,9,1,0,3851143
2990,3,2,3,19,4,1,0,10388832
1210,2,1,1,13,5,1,0,5513179
2793,4,3,4,6,10,1,2,11783431
2794,3,1,4,13,0,1,2,10491764
1559,4,2,2,8,2,1,1,8046684
2696,3,2,2,17,9,0,1,9741673
2114,5,2,3,18,6,0,1,9582979
1716,3,3,1,15,10,0,0,7412246
2250,5,3,10,1,5,0,0,11313874
1410,2,2,5,1,6,0,2,7536312
1976,5,1,8,0,0,1,1,10105975
1501,2,2,4,10,1,0,2,6922560
2877,3,3,4,2,8,1,2,11882836
1484,4,3,10,2,4,1,2,9833816
2108,4,4,4,18,1,0,0,9392805
2550,5,1,8,7,10,0,0,11195670
1954,3,2,2,19,7,0,1,8108041
2652,4,1,8,2,7,1,1,11507850
574,2,2,7,16,10,1,0,5282833
2507,4,1,1,2,10,0,2,10142168
2683,4,4,9,14,1,0,0,11806184
763,1,1,1,10,9,1,1,4309403
2097,3,2,8,18,7,0,2,9686797
2103,5,3,9,2,3,0,2,11270687
1027,4,3,5,20,0,0,1,6898688
1852,3,1,5,4,1,1,2,8953586
1486,2,2,7,11,1,1,0,7314341
1569,2,1,10,17,1,1,2,8210441
2787,5,2,4,5,6,0,0,11011958
1422,4,3,9,19,4,1,0,8736383
1859,4,1,6,5,1,0,1,8878949
1375,4,1,9,2,10,1,0,8660128
571,2,2,2,4,4,0,0,4189944
811,2,2,9,4,10,0,1,6354678
2936,5,3,10,19,4,0,0,12755991
2635,5,2,7,13,2,0,2,11936665
2061,4,3,1,16,10,1,1,9234544
658,1,1,3,18,5,1,0,3840307
2918,3,2,6,6,4,0,1,11170761
2467,5,4,7,15,9,0,1,11863777
2999,3,3,6,5,0,1,1,12121778
1502,3,2,8,14,4,0,1,8135767
2258,3,3,4,9,10,1,2,10070707
648,1,1,9,0,2,0,1,5147079
2856,4,2,1,14,4,0,0,10100673
2964,4,2,1,11,6,1,0,10738947
822,1,1,9,0,7,1,0,5912985
2837,4,4,1,16,3,0,2,11179171
2659,3,2,10,14,3,0,2,11145722
2576,4,1,8,4,3,1,0,11079734
2703,3,2,2,6,6,0,2,10296583
601,1,1,4,18,7,1,0,3941354
774,1,1,6,11,1,1,0,4794775
2567,3,1,9,19,9,1,2,11188400
970,1,1,8,10,4,0,0,5254088
2689,3,3,9,2,6,1,2,12503957
2734,5,1,2,4,8,0,1,11072808
903,2,1,9,9,0,0,0,5715821
1661,2,1,4,10,9,1,2,7559309
2381,3,2,6,6,0,1,0,10058889
2330,3,3,7,18,8,1,2,10904747
743,1,1,8,13,2,1,0,5076315
1539,4,2,8,9,5,0,1,8726927
2144,5,4,9,5,6,0,2,11683485
1091,4,1,5,3,7,1,0,6906451
1419,3,1,1,6,7,1,1,6702485
1236,4,3,6,1,3,1,2,8620020
829,1,1,9,20,9,1,0,5510003
2417,3,2,8,4,3,0,0,10384286
992,1,1,6,18,7,1,0,5219579
946,1,1,8,7,0,0,1,5452437
1683,4,1,2,0,5,0,0,7727778
1184,3,3,8,14,2,1,0,7716702
1803,5,3,4,12,1,0,1,9030092
1935,5,3,9,4,4,0,1,10677577
1126,2,1,9,10,7,1,0,6852349
1364,3,1,4,18,1,1,2,6929156
1523,4,3,1,4,4,1,1,8249984
1223,3,2,9,14,10,0,2,7919365
2105,5,2,6,15,2,0,0,9799231
1749,2,1,8,5,8,0,2,8242879
2296,3,2,5,7,1,1,2,9977007
2746,3,1,7,16,4,0,2,10473688
2250,3,1,1,2,2,0,0,8335446
1955,5,3,8,4,3,1,1,10865119
1668,4,2,7,18,8,0,2,8747619
1876,3,3,2,6,5,1,2,9008744
874,1,1,5,5,1,1,0,4951804
2426,3,3,10,11,2,0,0,10783858
2152,3,2,10,17,9,0,1,9775178
599,2,2,8,13,10,0,1,5572668
1588,2,2,1,11,0,0,0,6314069
2201,5,1,10,9,10,1,1,11428374
1554,4,3,3,7,5,1,2,8814294
1014,4,3,6,0,5,1,0,7604155
906,1,1,2,10,4,0,0,4066711
1299,3,2,7,5,9,1,0,7725728
1706,4,2,6,8,5,1,1,8956967
1348,3,3,6,10,10,0,0,7434536
624,2,1,10,12,10,1,0,5809708
2051,3,3,9,4,8,1,2,10487144
669,2,1,1,18,10,1,0,4197281
971,1,1,4,0,1,0,0,4883806
784,1,1,7,7,3,1,1,5416401
2245,4,4,8,6,4,0,1,11129851
2843,3,1,3,2,9,0,1,10277776
2141,3,2,7,18,0,1,0,9208175
1741,4,3,5,12,9,1,1,9134850
770,1,1,7,14,0,0,1,4688716
653,1,1,7,20,1,1,0,4481654
2774,4,1,1,8,0,1,1,10559795
1571,3,1,9,18,8,0,0,7797158
657,1,1,5,20,9,1,0,4344049
1887,5,4,4,10,8,0,1,10121258
1602,2,2,4,3,8,0,1,7597546
656,1,1,10,5,1,1,0,5404084
601,1,1,1,13,7,1,0,3621421
2325,5,1,4,20,3,0,0,9604929
1462,3,2,9,3,3,0,2,8407182
1056,2,2,1,19,9,1,1,5589088
2395,3,3,2,6,4,0,0,9161165
2940,3,2,2,12,9,0,2,10814411
1863,3,2,2,1,6,1,0,8243278
2122,5,4,8,0,2,1,2,11899942
1003,2,2,2,15,7,0,0,5041330
1839,5,4,9,2,0,1,2,11074146
2930,4,1,7,17,6,0,0,11394126
1956,4,2,6,13,7,1,2,9866787
2296,5,1,6,9,1,0,1,10274907
2059,5,1,2,11,3,1,0,9210082
1797,2,2,3,13,9,1,2,8282761
2265,5,4,7,16,6,0,0,11160984
2784,3,3,2,12,0,1,0,10477832
2531,5,4,5,1,4,1,0,11678064
1462,3,1,1,7,1,0,0,6148455
2485,5,4,1,2,8,0,0,10975497
2434,5,3,10,0,8,0,1,12542882
2044,3,3,10,9,3,0,0,9618953
1306,2,1,3,6,9,0,2,6400227
710,1,1,8,2,3,0,1,5289091
1531,3,1,8,17,1,0,0,7399677
1783,4,4,4,11,1,1,2,9810063
2822,4,1,7,13,0,1,2,11944196
2179,4,4,2,4,4,0,1,9953202
2158,5,2,5,16,5,1,2,10480961
939,2,2,10,16,0,0,1,6513192
1450,2,2,10,15,10,0,1,7728218
1449,4,1,2,14,9,0,2,7162877
667,2,1,8,17,3,0,0,4898994
2037,5,2,5,10,1,0,1,9830588
816,1,1,6,2,5,0,0,4867093
1200,2,2,3,19,3,1,1,6123346
1439,3,3,10,19,6,0,1,8281224
636,2,1,6,4,6,1,0,5268139
2571,5,3,2,11,8,1,2,11332280
654,2,2,2,16,8,0,0,4258127
2686,3,2,7,13,1,1,1,10878353
2625,5,1,7,3,8,1,0,11311161
829,1,1,6,2,2,0,0,4714392
1328,3,2,7,19,1,0,1,7128694
2325,3,3,6,18,8,1,1,10282412
1224,2,1,3,16,9,1,0,5930450
1529,2,2,4,1,1,1,0,7201916
2389,3,2,4,4,5,0,1,9551911
679,2,1,1,17,0,1,1,4126342
637,1,1,6,19,0,1,1,4455116
2468,4,1,8,3,3,1,2,11212302
2578,4,4,10,3,7,0,2,12462126
850,1,1,2,19,9,0,1,4081747
1745,2,2,9,6,3,0,0,8049967
1990,4,4,7,2,3,1,1,10464301
1068,2,1,3,14,9,1,0,5572086
2371,5,1,1,2,2,0,2,9843206
1902,5,1,8,5,10,1,2,10554775
2943,5,2,4,3,1,1,2,12275229
1738,2,2,3,10,10,1,1,7624103
2082,3,3,6,12,4,0,0,9299225
544,1,1,1,18,1,1,1,3441963
2543,4,1,7,7,10,1,0,10699012
2698,3,1,6,0,5,0,2,10771239
1280,2,1,4,10,8,1,2,6857227
1130,2,2,2,16,4,1,1,6012454
1141,2,2,3,9,5,1,1,6180059
1287,2,1,10,5,1,0,2,7492425
2588,5,2,10,7,8,0,1,11999652
2665,4,4,3,19,0,0,0,10719486
2260,4,1,6,11,6,1,0,9947069
2297,4,1,1,14,2,1,1,9165160
2781,5,4,7,20,5,1,0,12144185
2218,3,2,8,1,5,0,0,9907678
889,1,1,1,11,8,0,1,4283623
1190,3,1,8,1,10,0,1,7576322
1946,5,3,3,12,7,1,1,9868648
1467,3,2,4,5,2,0,2,7498502
1198,2,1,1,5,10,1,0,5640383
625,2,2,9,9,0,0,0,5333875
1387,3,2,5,12,2,0,1,7344774
2975,3,3,2,15,2,1,0,10654345
1492,2,2,8,14,2,0,1,7606566
2680,5,3,5,7,7,1,0,11913642
1116,3,3,6,18,9,1,1,7405136
2532,4,4,6,11,9,1,1,11866850
2867,4,1,4,0,0,1,0,10803864
1101,2,2,10,20,1,1,0,6907641
2568,3,3,5,8,6,1,2,11014418
2135,5,4,6,12,6,0,0,10590270
2523,4,2,5,10,1,0,2,10396138
2171,3,1,8,7,4,1,1,9975391
1766,4,3,2,17,4,1,0,8296660
1635,4,3,4,14,0,1,1,8756257
1939,4,3,2,10,8,1,1,9157746
1000,3,3,1,5,2,0,1,5875065
2730,5,3,9,19,7,1,2,12605126
2056,5,3,6,0,8,0,1,10665097
2647,4,4,10,18,1,1,1,12191394
622,1,1,9,13,9,0,0,4849693
1135,3,2,9,4,2,1,0,7682655
2967,3,2,3,15,4,1,2,11071502
1814,3,1,9,2,5,1,0,8965471
1260,4,3,10,19,3,1,0,8513078
1792,4,2,1,8,3,0,0,7718902
1681,2,2,4,15,5,1,2,7948043
2841,5,3,7,20,8,1,2,12975035
1899,4,4,1,11,0,1,1,9000763
2857,4,3,4,19,2,0,2,11367933
938,2,1,6,8,8,1,1,6200486
1206,4,1,9,18,3,1,2,7908084
2737,3,1,8,12,8,0,2,11235969
1803,4,2,7,0,2,1,1,9456963
994,1,1,4,16,4,1,0,4962646
1573,2,2,9,9,8,1,0,8196670
772,1,1,3,5,3,1,1,4750454
1632,3,3,1,11,7,0,0,7364332
2267,3,1,9,20,0,0,0,9032706
920,1,1,2,4,5,1,0,4644177
2108,3,1,3,10,0,0,2,8299979
930,2,2,3,12,1,1,0,5351365
1056,3,1,3,12,1,0,1,5717645
2302,5,4,7,0,4,0,0,11307053
2682,5,2,1,3,0,0,2,10984001
1612,4,3,3,10,4,0,0,8056662
1365,3,3,2,17,8,0,1,6996428
2518,4,3,10,9,7,1,2,12130279
2875,5,1,2,12,10,0,1,11116930
1557,3,2,7,20,3,0,1,7744729
829,1,1,9,20,7,1,0,5328806
2628,5,3,9,10,1,1,1,12693795
2245,3,2,8,10,4,1,1,10060769
624,2,2,2,13,8,0,0,4152219
1586,2,1,5,14,2,0,2,6940222
1279,2,2,1,10,5,1,1,6071639
2484,4,1,3,8,3,0,0,9693761
1859,5,2,1,15,9,0,2,8735870
1113,3,3,7,3,10,0,1,7663007
2203,3,2,9,11,2,1,2,10721138
2993,4,1,4,3,2,0,0,10828374
1189,4,4,10,12,8,1,1,9277593
2156,4,2,2,2,7,1,2,9934768
569,1,1,9,3,0,1,0,5036805
1507,2,2,5,3,6,1,2,8062972
1175,4,1,5,18,2,0,1,6674397
1270,3,1,2,0,7,1,2,6953066
554,1,1,1,18,8,1,0,3285095
2261,5,1,9,8,3,0,2,10746844
2031,3,3,5,2,10,0,2,9888159
2480,3,2,5,5,9,0,0,10049101
2405,4,4,2,6,6,0,0,9936438
2925,4,3,6,9,9,0,2,12564462
2753,3,3,9,10,5,1,1,11794390
1007,4,4,3,11,3,0,1,6924793
1207,4,2,8,7,9,0,0,7872387
2007,5,4,5,3,10,0,2,11079516
2776,4,1,4,15,7,0,1,10405518
1806,3,1,8,20,0,0,1,8159297
2486,3,1,8,16,8,1,2,10521271
2359,5,2,7,10,0,0,2,10858778
1200,2,2,5,16,3,1,1,6442443
1430,4,4,8,3,8,0,0,9122386
2909,4,2,1,4,1,1,1,11125088
1262,2,1,10,20,3,0,1,6887222
825,1,1,2,17,5,0,1,4133554
2822,4,2,3,16,1,0,2,10869113
957,2,1,9,19,8,1,0,6049894
701,1,1,2,7,2,0,0,3648935
2804,4,1,4,7,7,1,2,11660266
793,1,1,10,0,7,0,0,5747871
2972,3,3,5,9,6,1,2,11757682
2871,3,1,3,6,1,0,1,10246797
2567,3,2,5,12,0,0,1,10202156
832,2,1,4,10,9,0,0,4812808
1361,4,1,5,18,9,1,2,8031741
1844,4,1,2,9,4,0,0,7604760
774,2,2,1,11,1,0,0,4192671
1784,2,2,4,11,10,1,2,8485326
1508,3,2,4,15,5,1,2,7796441
892,1,1,7,9,2,1,0,5264264
2613,4,4,2,16,9,1,1,10957997
2683,4,3,8,7,9,0,2,11835195
2244,3,1,8,19,2,1,0,9343298
2610,3,1,6,0,7,0,1,10435446
1019,2,1,2,15,1,0,1,4875885
2402,4,2,1,2,5,1,0,9686831
2335,5,1,2,8,3,0,0,9514025
2102,4,1,9,4,4,1,0,10003797
1079,4,2,3,8,2,0,0,6413205
1589,2,1,9,9,2,1,2,8388097
2440,4,3,3,13,3,0,2,10195693
1002,2,1,6,13,2,0,0,5445496
1624,2,2,1,10,5,0,1,6843585
1027,4,4,8,4,9,0,1,8124018
2223,5,2,5,18,6,0,1,10224652
2121,4,4,9,5,0,1,2,11484671
1855,5,2,1,15,5,1,0,8481524
2074,4,2,8,2,5,0,0,9740579
2211,3,3,2,15,4,0,2,9352423
2377,4,2,2,4,1,0,1,9472079
2811,4,4,4,9,10,1,1,12313938
928,2,2,2,13,10,1,1,5721393
1886,5,4,1,19,1,1,1,9413021
2005,4,1,6,14,9,1,0,9291867
1121,4,2,4,8,2,0,0,6700534
2657,5,4,3,4,3,1,0,11899474
1235,2,1,4,20,2,1,2,6281926
2899,5,4,4,5,5,1,0,12546528
1495,4,3,8,11,8,1,2,9506243
2983,3,2,5,7,2,0,0,10936359
557,2,2,2,14,7,0,0,4019649
1921,4,3,10,10,0,1,0,10304356
2077,3,1,7,0,7,1,2,9752325
2272,3,2,5,0,6,1,2,10270349
2194,4,2,2,10,7,0,1,9217978
1857,4,4,6,8,6,1,0,9884742
2588,5,4,10,6,0,1,0,12896871
1651,3,2,7,1,5,0,0,8355072
2181,5,1,3,9,7,0,0,9450600
588,2,1,1,12,4,0,0,3612706
824,2,1,7,13,9,0,1,5530827
2588,5,1,1,5,1,0,1,10208472
2915,3,2,6,17,1,1,1,11451657
2642,3,1,10,18,7,0,1,10826799
2619,3,2,7,7,2,1,1,10722231
2161,3,3,4,4,8,1,1,10044486
1798,3,2,9,15,5,0,1,8781227
2292,5,4,10,15,5,0,1,11635645
910,2,1,10,3,6,1,1,6882595
1200,4,4,4,9,9,1,2,8653678
673,2,1,8,11,10,1,0,5517574
1877,5,1,2,8,1,0,0,8036613
2688,4,2,7,18,10,0,1,11379290
1759,3,1,4,15,3,0,1,7664152
2066,4,3,10,16,1,0,1,10445626
1281,4,3,8,7,1,0,2,8491296
1645,4,4,1,15,5,0,1,8154560
2525,4,4,5,1,0,0,2,11380948
1524,4,1,7,0,7,0,0,8226950
2642,4,1,5,15,8,0,1,10344198
2222,3,1,9,20,2,1,0,9664267
1109,4,4,3,14,10,1,0,7406122
2543,3,3,9,14,0,1,1,11263885
2167,5,1,8,6,0,0,1,10391800
1985,5,4,10,8,3,0,2,11110273
690,1,1,10,8,10,0,1,5460854
2254,5,1,8,10,4,1,1,10965997
1265,2,1,4,13,0,1,2,6510961
1288,3,2,3,18,10,1,2,7299054
1396,2,1,6,4,9,1,2,7745929
823,2,1,9,16,5,1,0,5887742
1067,3,2,10,20,0,1,0,7233506
2019,4,4,3,9,6,0,0,9093440
1307,3,2,9,9,0,1,0,7652396
2836,4,2,7,13,6,1,1,12105917
659,2,2,8,3,9,1,0,5938771
689,2,2,8,1,7,0,0,5605454
2559,3,1,9,15,8,1,0,10583000
1046,4,3,5,0,6,1,0,7753223
800,2,1,8,3,1,0,0,5393617
1515,2,2,3,7,6,0,0,6526525
2730,3,1,1,3,9,1,2,10578861
1724,2,2,5,19,5,0,0,7081027
2190,4,1,6,14,7,0,1,9591848
961,2,1,3,5,6,1,1,5758141
1219,4,1,10,8,8,1,2,8736676
827,1,1,9,16,2,0,1,5174218
2422,3,1,2,16,3,0,2,9210156
1906,3,3,8,10,10,0,0,9482351
2461,3,3,1,8,8,1,2,9981699
1108,2,2,2,4,9,0,1,5758774
2200,5,2,3,2,4,1,1,10571123
2218,5,4,4,2,4,1,2,11593330
525,2,1,2,11,1,1,1,4187467
1784,2,1,2,17,1,0,2,6814977
1678,3,2,9,17,0,1,2,9188915
2956,5,1,8,1,7,1,0,12283567
2800,3,3,3,5,2,0,0,10505559
526,1,1,6,4,3,1,1,4755174
2374,5,1,10,7,2,0,1,11143353
870,2,2,10,2,8,1,0,6853490
947,2,2,4,4,0,0,1,5505304
2464,3,2,10,16,7,0,0,10413770
2668,5,3,5,11,7,1,2,12182552
2277,5,2,2,9,1,0,2,9775516
2997,3,3,10,6,2,0,2,12470542
1727,4,4,9,1,0,0,1,9755146
2252,4,1,6,12,10,1,0,9827759
1837,4,1,2,1,9,1,0,8319128
1260,4,1,5,11,0,1,1,7242816
2174,5,4,4,1,5,1,0,10937796
2930,4,2,3,6,7,0,2,11657274
1603,3,1,9,16,4,1,2,8838378
882,2,1,5,19,6,0,0,4815402
534,2,2,3,12,2,0,1,4288813
1711,3,1,3,16,2,1,2,7746097
2596,3,1,6,14,6,1,2,10655575
2968,4,2,6,3,0,1,1,12005266
2401,3,3,9,10,10,1,0,11219468
2812,4,3,4,19,4,1,0,11019446
1189,2,2,3,3,4,1,0,6136049
827,1,1,6,19,7,1,0,4784774
1509,3,1,4,4,4,0,1,7310779
1172,4,2,7,10,1,1,1,7778287
1635,3,3,7,0,3,1,1,9055274
2518,3,3,10,12,4,0,1,11386771
2118,5,3,8,0,7,1,2,11561074
894,1,1,1,6,2,1,1,4547308
2481,3,1,2,13,9,1,0,9243395
1116,4,4,7,14,1,1,0,7984699
1380,2,2,10,15,1,0,0,7364649
1153,4,4,2,11,1,0,0,6755398
2899,3,1,9,15,10,0,1,11208174
2036,3,2,5,5,0,1,0,8754191
916,1,1,5,2,6,1,1,5681179
2367,5,4,9,17,2,1,2,12287054
1043,2,1,8,20,4,1,1,6413263
961,2,1,1,6,1,1,1,5128889
1765,4,1,7,2,7,1,1,9202398
1478,4,4,7,19,4,1,0,8788270
1357,3,2,10,19,8,1,1,8488746
2398,3,2,6,7,6,1,2,10726049
2008,4,4,1,10,9,0,0,8840294
2876,5,2,6,3,6,0,0,12028754
602,2,1,2,20,2,0,1,3716264
1546,2,1,6,19,0,1,2,7197919
2101,4,1,6,2,5,0,1,9687477
2751,5,4,3,3,7,0,0,11695710
2576,3,1,3,19,9,0,0,9278823
962,1,1,10,17,4,0,1,5826353
2553,3,2,4,8,5,1,1,10430019
2747,5,2,1,17,5,0,1,10710794
1800,4,1,4,20,1,1,0,8146396
2482,5,2,4,11,9,1,1,11310315
1917,3,1,3,11,3,1,1,8249071
2613,4,2,9,4,10,1,0,11991697
1618,2,1,8,2,10,0,0,7907800
1919,4,2,4,18,1,0,2,8921259
1925,5,4,7,20,4,1,2,10620561
1207,2,1,4,1,10,1,1,6529706
1282,2,1,2,1,4,0,1,5981017
1608,2,2,4,14,2,0,2,7174121
2262,5,1,6,19,2,0,0,9523541
2274,3,3,3,11,6,1,0,9433630
2980,3,2,6,11,10,1,0,11358802
630,1,1,2,2,10,0,0,3733775
664,2,1,2,8,4,0,1,4358802
1062,3,3,5,2,5,1,0,7014543
1979,4,4,7,6,9,0,1,10177099
2583,4,3,7,10,10,1,0,11701270
2811,3,1,3,19,4,0,1,9933240
794,1,1,3,9,10,0,1,4437776
1121,4,4,4,7,8,0,1,7593926
1745,4,3,7,5,7,1,1,9785389
2347,5,4,9,6,2,0,2,12245678
2659,5,4,8,6,3,1,0,12471179
2269,5,2,8,5,0,0,1,10759928
2112,4,3,10,2,5,0,1,11137242
2718,5,2,8,7,3,1,0,11874693
1754,2,1,8,4,1,0,0,7850878
2312,3,1,5,4,8,0,0,9424802
1552,4,2,10,1,7,0,0,9292785
1476,2,1,6,6,10,0,0,7026749
2422,3,1,3,9,8,1,1,9761141
1639,2,2,2,6,10,1,1,7543285
2707,4,1,6,10,4,0,0,10451835
1236,3,1,10,20,4,1,2,7760126
2841,5,2,4,6,2,0,1,11368919
1186,4,2,4,7,2,0,0,6843229
941,2,1,7,20,4,1,1,5786508
2607,3,2,9,14,2,0,0,10381245
2769,4,4,1,9,0,0,0,10594285
1306,2,1,4,16,10,0,2,6550701
2011,4,2,7,20,3,0,1,9522319
2394,5,2,8,1,3,1,1,11651432
2204,3,1,4,6,6,0,1,8773221
2866,5,1,7,14,10,0,0,11426523
915,2,2,1,16,1,0,1,4690224
1054,2,2,3,4,9,1,1,6178775
1145,2,1,10,16,6,1,1,7089065
1292,2,2,2,16,1,0,2,5963780
2040,5,4,1,12,2,1,0,9863997
792,1,1,9,8,8,1,1,5870631
2425,4,1,2,0,9,0,2,10047797
1313,4,2,1,14,10,1,0,6933791
2472,3,1,7,19,5,1,0,9869283
2805,5,1,7,19,1,1,2,12034462
609,1,1,1,7,6,1,1,4025045
2697,3,3,9,5,7,0,0,11386856
2938,5,4,10,6,1,1,2,14286582
1277,3,2,8,9,10,1,2,8289974
1891,5,4,4,20,2,1,1,9757459
1770,2,1,9,14,2,0,1,8120134
1537,2,1,10,19,10,0,0,7490795
2225,5,4,3,3,1,0,1,10458483
2255,4,4,3,1,6,1,2,11133666
1186,2,2,3,16,1,0,1,5893343
2914,5,3,5,18,0,0,0,11875367
617,1,1,2,5,1,0,1,3765516
1687,3,3,4,6,0,0,2,8346145
2843,5,3,10,18,10,0,1,12982837
691,1,1,10,5,1,0,0,5115370
2989,5,1,7,17,4,0,0,11804342
874,2,2,4,18,3,1,0,5376591
505,1,1,10,4,0,0,0,4747501
1270,4,1,4,9,2,0,2,7219510
1870,5,1,9,5,4,0,0,9570281
2073,4,1,10,9,8,1,1,10554672
1703,3,2,7,18,9,0,0,8234482
2133,4,3,6,7,1,1,1,10249328
1731,3,3,8,11,6,1,2,9447820
2444,3,1,3,18,9,1,0,9078618
1484,2,1,7,3,1,0,0,7132470
2363,5,1,5,6,7,1,1,10491362
2787,4,2,4,14,2,1,0,10940048
2348,4,1,10,14,8,0,1,10588303
2728,3,2,2,13,4,0,0,9706687
2489,4,2,8,10,10,0,2,11291149
2445,4,3,3,11,1,0,2,10388635
2272,4,4,9,14,1,0,2,11188176
2453,4,4,8,10,3,0,1,11201324
2414,5,4,1,13,6,1,1,10622950
1670,2,1,3,17,9,0,1,6678947
2358,4,2,7,13,6,0,0,10172949
1756,3,1,5,11,5,1,1,8360166
959,2,2,6,18,5,0,0,5443625
1928,4,1,10,11,10,1,1,10042582
1065,4,3,7,14,2,0,0,7218398
1816,4,3,4,13,4,1,2,9274586
1752,3,3,1,17,8,1,2,8428418
2259,5,2,9,8,9,0,1,11211769
994,2,2,7,4,8,1,0,6561980
1522,4,2,6,2,8,1,0,8725322
1559,3,2,9,17,0,0,2,8525686
2283,4,4,7,3,7,1,0,10943451
597,1,1,2,19,3,0,0,3072055
872,2,2,1,2,6,0,1,5229644
1762,2,1,10,1,3,1,0,8791587
1742,3,1,5,4,4,0,0,7673631
2902,4,1,6,20,8,0,2,11142050
1326,2,1,7,14,9,0,2,7018320
2108,3,3,6,10,5,1,1,10024806
1093,3,1,9,3,7,1,1,7670191
979,1,1,9,1,4,1,1,6420379
678,2,1,6,16,4,0,1,4858796
782,1,1,3,14,2,1,0,4247153
1632,2,2,9,18,5,0,1,7902076
2313,3,1,4,5,8,1,0,9266244
1066,4,4,5,20,2,1,1,7598973
978,1,1,4,6,6,0,1,5074894
753,2,1,8,20,9,1,1,5673277
720,2,1,10,2,7,1,1,6498400
2708,4,2,10,4,7,1,2,12559906
2803,4,2,2,3,2,1,2,11055491
2723,5,4,1,20,4,0,1,10968930
2944,5,3,8,0,4,0,0,12766062
1430,3,2,5,4,3,0,1,7647265
1552,2,1,10,13,3,1,1,8148371
823,1,1,6,18,8,1,0,4891813
2206,3,3,2,5,4,0,1,9120250
2898,3,2,9,4,10,1,2,12360477
1868,3,2,1,12,1,1,0,7830396
1369,3,1,10,11,7,0,0,7445057
2440,4,4,6,4,4,0,1,11209031
849,1,1,6,0,6,1,1,5542706
1726,4,3,7,18,2,1,0,8872627
2617,5,3,10,17,6,1,1,12573233
1672,4,1,9,11,10,0,0,8726925
1178,3,3,8,9,10,0,0,7438163
1176,4,2,6,19,9,1,1,7493236
1630,4,1,7,16,4,0,0,8075543
519,2,2,10,9,7,0,0,5619980
1117,2,1,2,3,6,0,0,5414316
692,2,2,7,8,1,0,0,5267308
2365,3,3,10,15,0,1,2,11000061
886,1,1,7,2,10,0,0,5362194
2805,5,4,6,5,5,1,1,12972288
2304,5,2,6,19,9,1,1,10785006
2025,3,1,2,4,0,1,2,8743611
1812,3,3,10,0,7,0,0,9629578
1366,2,2,9,9,7,0,1,7489564
1636,3,1,6,3,3,1,0,8130332
1133,4,3,1,6,6,0,0,6750508
2424,5,2,8,0,9,0,1,11539741
1173,4,3,1,4,6,0,1,7089412
2748,5,4,10,11,5,0,2,13252227
635,1,1,3,19,1,1,1,3960175
670,1,1,4,17,7,0,1,3977423
1291,4,3,1,1,1,1,0,7258635
2142,4,1,1,7,10,0,1,8548399
607,1,1,7,2,2,1,1,4989434
2341,4,3,7,16,8,1,2,11040379
1426,3,2,1,14,2,1,1,6743615
1857,5,4,10,16,9,1,2,11545243
1037,2,2,6,0,6,1,0,6572187
1445,3,1,9,7,5,0,0,7834665
2930,3,3,10,16,6,0,2,12445063
2466,5,4,1,4,8,1,1,11513311
2746,5,2,9,5,3,0,0,11757724
2892,4,1,3,7,0,1,2,11171491
1923,3,1,6,3,7,1,2,9238200
